분야,헤드라인,신문사,뉴스url,본문요약,keyword,총 댓글수,긍정적 댓글비율(%)
생활/문화,"""붐비는 호캉스는 싫다""…투숙객 전용 라운지 인기",연합뉴스,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=001&aid=0011248481&date=20191201&type=1&rankingSectionId=103&rankingSeq=10,"[""' 르 살롱'[ 롯데 호텔 서울 제공] ' 르 살롱'[ 롯데 호텔 서울 제공] ' 더 이 그제 큐 티브 라운지'[ 서울 신라 호텔 제공] ' 더 이 그제 큐 티브 라운지'[ 서울 신라 호텔 제공] 롯데 호텔· 신라 호텔 라운지 이용객 증가( 서울= 연합 뉴스) 김 보경 기자 = 연말을 맞아 ' 호 캉스'( 호텔+ 바캉스 )를 하는 사람들이 늘면서 클럽 라운지가 호텔 선택의 주요 요소로 떠오르고 있다."", ""일 롯데 호텔 서울에 따르면 서울 중구 롯데 호텔 서울 이 그제 큐 티브 타워 16 층에 있는 ' 르 살롱' 은 지난달 이용객이 전년 같은 기간 대비 2 배 가량 늘었다."", '롯데 호텔 서울은 전했다.']",['티브'],11,45.45454545454545
생활/문화,현대차 딜러가 '그랜저 하이브리드'를 비추한 까닭,머니S,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=417&aid=0000477660&date=20191201&type=1&rankingSectionId=103&rankingSeq=11,"['현대 차는 11월 19일 더 뉴 그랜저를 4가지 엔진 라인업으로 출시했다.', '현대 차 딜러가 홍씨에게 그랜저 하이브리드를 추천하지 않은 이유는 뭘 까. 홍 씨의 연간 주행거리가 1만 ㎞에서 1만 5000㎞ 사이에 불과하기 때문이다.', '공인 연비만 놓고 보면 하이브리드 구매 시 연료비 부담이 대폭 줄어들 것으로 생각하기 쉽지만 실상은 다르다.']",['하이브리드'],55,32.72727272727273
생활/문화,줄기세포 치료 후 연골 재생…퇴행성관절염 치료 ‘신세계’ 열렸다[양종구 기자의 100세 시대 건강법],동아일보,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=020&aid=0003256230&date=20191201&type=1&rankingSectionId=103&rankingSeq=12,"['‘ 천하장사’ 장성 우의 수술을 집도한 송 준섭 강남 제이에스병원 원장 (50) 은 “ 무릎 연골 줄기세포 치료법은 획기적이다.', '50대에 퇴행성 관절염이 오면 10년 넘게 고생하다 인공 관절 수술을 받아야 했다.', '제대 혈 줄기세포 연골 수술에 들어가는 비용은 아직 보험이 적용되지 않아 1500~2500 만 원이다.']",['줄기세포'],355,43.38028169014084
생활/문화,혈당을 자연스럽게 낮추는 방법 3,코메디닷컴,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=296&aid=0000043481&date=20191201&type=1&rankingSectionId=103&rankingSeq=13,"['하지만 당뇨병을 진단 받은 사람은 건강한 사람보다 혈당 수치가 높다.', '꾸준한 운동 짧은 시간 가볍게 라도 운동하면 올라갔던 혈당 수치가 내려가게 된다.', '탄수화물 섭취량이 늘어나면 혈당이 높아 진다는 것이다.']",['혈당'],19,42.10526315789473
생활/문화,'살았다 뚜루루뚜루~' 총알 막아 아기 구한 '아기상어' 인형,머니투데이,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=008&aid=0004318043&date=20191201&type=1&rankingSectionId=103&rankingSeq=14,"['미국 위스 콘 신주 매디슨에서 총격 사건이 발생한 가운데 3 살배기 아이가 가지고 놀던 노란색 아기 상어 인형 속에서 총알이 발견됐다.', '/ 사진 =CNN 미국 위스 콘 신주 매디슨에서 총격 사건이 발생한 가운데 3 살배기 아이가 가지고 놀던 노란색 아기 상어 인형 속에서 총알이 발견됐다.', '▶0.000001% 부자의 금욕 생활 ▶"" 유 승 준 진짜 올까"" [ 머니 투데이 박 가 영 기자] [ 위스 콘 신주 매디슨에서 총격 사건 발생… 잠들기 전까지 갖고 놀던 인형에 총알 박혀] 미국에서 \' 아기 상어\' (baby shark) 인형이 3 살 아이의 목숨을 구하는 일이 일어나 이목을 끌고 있다.1']",['사건'],48,25.0
생활/문화,매일 물만 8잔 쭉?…아리송한 건강 상식 5,코메디닷컴,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=296&aid=0000043476&date=20191201&type=1&rankingSectionId=103&rankingSeq=15,"['매일 물 8 잔을 꼭 마셔 라? 물만 이렇게 많이 마실 필요는 없다.', '성인은 하루 물 2.5ℓ 정도를 마셔야 한다.', '']",['브리'],34,44.11764705882353
생활/문화,[안구건조증]인공눈물 반쪽효과…증상 방치하면 녹내장 생긴다,뉴스1,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=421&aid=0004334797&date=20191201&type=1&rankingSectionId=103&rankingSeq=16,"['하지만 안구 건조증이 발생하면 적정 량의 눈물이 분비되지 않거나, 눈물층을 잘 유지하지 못해 불편함을 느낀다.', '안구 건조증 치료법은 인공 눈물을 안구에 공급하는 방법이 있지만, 중증일 때는 안 연고를 함께 사용한다.', '눈물의 지방층을 회복시켜 눈물의 증발을 줄여 주고 안구 건조증을 호전시킨다.']",['건조'],7,14.285714285714285
생활/문화,"피렌체 대형마트 카트에 꽂는 이것, 오 신박해",오마이뉴스,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=047&aid=0002248514&date=20191201&type=1&rankingSectionId=103&rankingSeq=17,"['▲ 유 네스 코 세계문화 유산 구역을 나타내는 표지판 피렌체 미국 총영사관 근처에 있다 ⓒ 박기 철 ▲ 남겨 진 쓰레기들 상점들이 철수한 뒤 수많은 쓰레기가 널려 있다 ⓒ 박기 철 ▲ 피렌체의 청소차 강력한 물줄기로 빠르게 길거리를 청소한다 ⓒ 박기 철 ▲ 피렌체 트램 로마의 트램보다 훨씬 깨끗하고 신형이다 ⓒ 박기 철 ▲ 마트 입구에 있는 단말기 입장할 때 이걸 하나씩 가지고 들어간다 ⓒ 박기 철 ▲ 카트에 꽂힌 단말기 물건을 카트에 담을 때마다 이 단 말기로 바코드를 찍으면 된다 ⓒ 박기 철 ▲ 셀프 계산대 누구나 간편하게 계산할 수 있다 ⓒ 박기 철 ▲ 코 나드 시티 피렌체 곳곳에 있다 ⓒ 박기 철 [ 오 마이 뉴스 박기 철 기자] 피렌체는 유명 관광지가 모여 있는 중심부 전체가 유 네스 코 문화 유산으로 지정되어 있다.', '하지만 이 때문에 우리는 피렌체를 과거의 모습으로만 인식하고 있는지도 모른다.', '피렌체는 가죽이 유명하다.']",['피렌체'],14,50.0
생활/문화,전국 흐리고 곳곳에 눈·비…해안가 강풍 유의,연합뉴스,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=001&aid=0011248251&date=20191201&type=1&rankingSectionId=103&rankingSeq=18,"['이날 오전 5시 현재 기온은 서울 4.8도, 인천 5.6도, 수원 4.7도, 춘천 5.2도, 강릉 8.2도, 청주 6.0도, 대전 5.6도, 전주 6.6도, 광주 7.7도, 제주 12.2도, 대구 7.1도, 부산 10.8도, 울산 9도, 창원 8.5도 등이다.', '먼바다 파고는 서해 0.5∼2.5ｍ, 남해 0.5∼4.0ｍ, 동해 1.0∼3.0ｍ 로 예보됐다.', '제 주도 전 해상과 남해 먼바다· 동해 남부 먼바다는 바람이 매우 강하고 물결이 높아 풍랑 특보가 발표될 가능성이 있다.']",['서울'],11,27.27272727272727
생활/문화,행복을 가로막는 독소 같은 생각 7가지,코메디닷컴,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=296&aid=0000043478&date=20191201&type=1&rankingSectionId=103&rankingSeq=19,"['리스트를 보며 하나씩 일을 해결해 나가면 성취감이 생기고 휴식을 취할 때도 한결 마음이 편안 해진다.2.', '심리적인 동요가 일어나면 현재의 상황을 과장해 부정적으로 평가한다.', '예를 들어 학기말 고사 하나를 못 본 것으로, 대학 시험을 망칠 것이라고 생각하거나 더 나아가 향후 취업을 못하게 될 것이라는 생각까지 하게 된다는 것. 이런 생각에서 벗어나려면 일어날 수 있는 모든 결과물을 함께 고려하는 것이 중요하다.']",['생각'],26,50.0
생활/문화,[시승기]성공=그랜저…30대 잡으러 3년 만에 옷 갈아입었다,뉴스1,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=421&aid=0004335330&date=20191201&type=1&rankingSectionId=103&rankingSeq=20,"['실제로 만 나 본 더 뉴 그랜저의 전면 부는 기존 그랜저가 생각이 나지 않을 정도로 파격적이다.', '더 뉴 그랜저는 지난 4일부터 18일까지 영업 일 기준 11일 동안 사전계약 3만 2179대를 기록했다.', '2만 7491대를 4688대 차이로 넘어서며 최고 기록을 까 분히 갈아치웠다.']",['그랜저'],92,31.521739130434785
생활/문화,"장윤주 ""예쁜 몸으로 팔다리 휘젓는 모델?""..무용강사도 감탄",이데일리,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=018&aid=0004528598&date=20191201&type=1&rankingSectionId=103&rankingSeq=21,"['모델 장 윤주 ( 사진= 보그 코리아) [ 이 데일리 박 지혜 기자] 모델 장 윤주가 무용강사도 감탄한 ‘ 인생 화보 ’를 남기며 도전 정신과 노력을 강조했다.', '이번 화보에서 장 윤 주는 몸매를 드러내는 데 그치지 않고, 몸을 사용해 역동적인 포즈를 선보였다.', '앞서 그가 SNS에 공개한 ‘ 토슈즈 신고 서 있기’ 또한 이번 화보를 준비하는 과정이었다.']",['무용'],34,55.88235294117647
생활/문화,내일부터 본격 겨울 추위...출근길 곳곳 '결빙',YTN,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=052&aid=0001371900&date=20191201&type=2&rankingSectionId=103&rankingSeq=22,"['비가 그치고 내일 아침부터 본격적인 영하권 추위가 시작된다고 하는데요. 자세한 날씨 알아봅니다.', '최 현미 캐스터! 서울은 아침부터 계속 비가 내리고 있군요?', '서울 아침 기온 영하 2 도로 오늘보다 7도 가량 낮겠고요,']",['서울'],16,25.0
생활/문화,노브랜드가 바꾼 전통시장…젊은 손님들로 북적,매일경제,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=009&aid=0004473874&date=20191201&type=1&rankingSectionId=103&rankingSeq=23,"['"" 대전 중구 산성 뿌리시장의 김 태성 상인회장은 "" 지난달 노 브랜드 상생 스토어가 오픈한 이후 전통시장을 찾는 손님이 늘면서 오히려 매출이 늘었다"" 고 말했다.', '손님이 줄면서 침체에 빠졌던 전통시장이 노 브랜드 상생 스토어와 함께 활력을 되찾고 있다.', '당 진 어시장은 2015년 현대화 작업으로 새 건물에 입주했지만 2 층 운영 주체를 찾지 못해 공실이었다.']",['브랜드'],160,31.874999999999996
생활/문화,필요할 때만 안경 쓰는데… 눈에 무리 없을까?,헬스조선,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=346&aid=0000029404&date=20191201&type=1&rankingSectionId=103&rankingSeq=24,"['안경을 썼다 벗었다 하는 행위는 눈 건강에 영향을 미치지 않는다.?', '따라서 안경을 썼다 벗었다 하는 행위는 눈 건강에 영향을 미치지 않는다.', '노안이 발생하면 돋보기 안경이나 다 초점 안경을 착용하거나, 평소에 근시 안경을 착용하는 사람은 안경을 벗는 것으로 근거리 시력을 교정할 수 있다.']",['발생'],7,42.857142857142854
생활/문화,"연말 극장가, 국내외 대작 불꽃 튀는 경쟁",YTN,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=052&aid=0001371743&date=20191201&type=2&rankingSectionId=103&rankingSeq=25,"['백두산, 천문 등 한국영화 대작부터 뮤지컬 캣츠를 영화화한 작품까지 다양합니다.', ""' 천 문' 은 조선의 두 천재 세종 대왕과 장영실의 숨겨 진 이야기입니다."", ""영화 ' 캣츠' 도 연말 기대작 중의 하나입니다.""]",['배우'],25,28.000000000000004
생활/문화,[날씨] 오늘 전국 비…내일 새벽까지 이어져,KBS,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=056&aid=0010769051&date=20191201&type=2&rankingSectionId=103&rankingSeq=26,"['현재 서울을 비롯한 서쪽 지역 곳곳에서 비가 약하게 내리고 있는데요. 이 비는 낮에 점차 전국 대부분 지역으로 확대되겠습니다.', '내일 아침 기온은 영하 2 도로 오늘보다 6도 정도 떨어지겠고요.', '현재 기온은 서울이 4.8 도로 어제 같은 시각 대보다 5도 정도 높습니다.']",['지역'],11,45.45454545454545
생활/문화,"""중형세단 스타일 기준 격상""… 호평 쏟아진 `신형 K5`",디지털타임스,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=029&aid=0002571157&date=20191201&type=1&rankingSectionId=103&rankingSeq=27,"['♨ HOT!! 포 토 [ 디지털 타임스 김 양 혁 기자] 기아자 동차가 4년 만에 선보인 3 세대 K5( 사진) 의 디자인에 대한 해외 호평이 잇따르고 있다.', '미국 자동차 전문 매체 모터 1은 "" 한국 자동차 브랜드의 디자인이 순조롭게 나아가고 있다는 증거 ""라고 했고, 독일 아우 토 빌 트는 "" 신 형 옵티마의 디자인은 자신감 있고 스포티하다"" 고 평가했다.', ""◇10 년 맞은 K 시리즈… 신형 K5 ' 제 2 전성기' 이끈다 = K5 가 속한 기아 차의 'K 시리즈' 는 올해 출시 10년을 맞았다.""]",['디자인'],35,31.428571428571427
생활/문화,"은을 2톤이나 녹여 만든 무덤 조각상, 왜 이렇게까지",오마이뉴스,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=047&aid=0002248483&date=20191201&type=1&rankingSectionId=103&rankingSeq=28,"['ⓒ 노 시경 ▲ 성 이르지 성당 내부. 오랜 역사의 성당 내부는 너무나 고풍스럽다.', '종교적 이유로 반대 파를 창 밖으로 던져 죽인 잔인성은 경악을 금치 못하게 한다.', '미술관답게 곳곳에 전시된 회화작품들은 다양한 아름다움을 선보이고 있다.']",['성당'],16,68.75
생활/문화,"이엘, 이설과 여행…안락사 직전 구조한 고양이와 행복 '훈훈'",뉴스1,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=421&aid=0004334740&date=20191201&type=1&rankingSectionId=103&rankingSeq=29,"['이 엘 인스타 그램 © 뉴스 1 이 엘 인스타 그램 © 뉴스 1 ( 서울= 뉴스 1) 최서 윤 기자 = 이 엘이 안락사 직전 구조한 고양이를 입양해 행복한 삶을 살고 있는 모습이 훈훈함을 자아내고 있다.30', ""현재 키우고 있는 고양이 탱고는 동물보호단체 ' 나비야 사랑해' 가 안락사 직전 구조한 유기 묘로 이 엘이 지난 2017년 입 양해 함께 살고 있다."", '최근 자신의 인스타 그램에 탱고와 함께 있는 사진을 올리며 "" 너무너무 사랑하고 행복하고 짠하고 애틋하다"" 고 적어 주목받기도 했다.']",['동물'],5,60.0
생활/문화,쉐보레 수입차종 12월 판매분부터 수입차協서 집계,데일리안,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=119&aid=0002367653&date=20191201&type=1&rankingSectionId=103&rankingSeq=30,"['쉐보 레 트래버스 ⓒ 한국 GM 쉐보 레 트래버스 ⓒ 한국 GM 지난 9월 한국수입자동차 협회 (KAIDA )에 가입한 ‘ 쉐보 레’ 브랜드의 차종들이 12월 판매 분부터 수입 차 통계에 잡힐 것으로 보인다.', '한국 GM 측은 12월부터 는 콜로 라도와 트래버스 판매가 본격화되는 만큼 12월 판매분 수입 차 집계 포함은 확실하다는 입장이다.', '한국 GM은 쉐보 레 브랜드로 수입해 판매하는 모델들이 수입 차 협회 집계에 포함될 경우 다른 수입 차들과 같은 선상에서 평가 받아 가격적인 측면에서 강점을 어필할 수 있을 것으로 기대하고 있다.']",['수입'],16,37.5
세계,"입으로 소변 800㎖ 받아냈다, 비행기서 노인 살린 中의사",중앙일보,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=025&aid=0002956895&date=20191201&type=1&rankingSectionId=104&rankingSeq=1,"['[ 중국 인민 망 캡 처] 중국 의사 장훙이 중국에서 미국으로 가는 비행기 안에서 소변을 배출하지 못하는 환자의 오줌을 입으로 받아 배출하고 있다.', '[ 중국 환 구 망 캡 처] 중국 의사 샤오잔샹이 환자의 소변 배출이 용이하도록 돕고 있다.', '[ 중국 환 구 망 캡 처] 중국 의사 샤오잔샹이 환자의 소변 배출이 용이하도록 돕고 있다.']",['의사'],1249,50.84067253803043
세계,‘살인미수→가정폭력’ 혐의 낮춰 남편 풀려난 뒤 살해된 아내,국민일보,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=005&aid=0001264160&date=20191201&type=1&rankingSectionId=104&rankingSeq=2,"[""EPA= 연합 뉴스 지난 25일( 현지시간) 멕시코 시티에서는 ' 세계 여성폭력 추방의 날' 을 맞아 여성들이 시위에 나섰다."", ""EPA= 연합 뉴스 지난 25일( 현지시간) 멕시코 시티에서는 ' 세계 여성폭력 추방의 날' 을 맞아 여성들이 시위에 나섰다."", ""AFP= 연합 뉴스 지난 25일( 현지시간) 멕시코 시티에서는 ' 세계 여성폭력 추방의 날' 을 맞아 여성들이 시위에 나섰다.""]",['멕시코'],275,33.45454545454545
세계,총 맞은 아기상어 인형…3살 아기 목숨 구했다,중앙일보,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=025&aid=0002956951&date=20191201&type=1&rankingSectionId=104&rankingSeq=3,"['이 과정에서 경찰은 3세 소녀가 가지고 있던 아기 상어 봉제 인형에서 탄피를 발견했다.', '사건 당시 주택 물받이를 맞고 튀어나온 총알이 가정집 벽을 관통해 잠든 아이 근처까지 날아갔고, 아기 상어 인형에 총알이 박힌 것으로 조사됐다.', '아기 상어 인형은 아이의 머리에서 불과 15~20 ㎝ 떨어져 있었다.']",['상어'],276,28.26086956521739
세계,"日 교도통신 ""아베 총리, UN서 연설하려다 거부당해""",YTN,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=052&aid=0001371659&date=20191201&type=1&rankingSectionId=104&rankingSeq=4,"['지난 29일 일본 교도 통신은 다수의 일본 정부 관계자 말을 빌려 지난 9월 미국 뉴욕 UN 본부에서 열린 기후변화 정상 회의 당시 일본 정 부가 아베 총리의 연설을 요청했으나 UN 측이 거절했다고 밝혔다.', '', '또 안토니 우 구 테 흐스 UN 사무총장이 회의 개최에 앞서 "" 아름다운 연설이 아니라 구체적인 계획을 마련해야 한다 ""라고 요청한 것으로 알려 졌다.']",['회의'],315,32.06349206349206
세계,"인도서 또 잔혹 성폭행·살인…수천명 ""범인 넘겨라"" 항의 시위",연합뉴스,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=001&aid=0011248633&date=20191201&type=1&rankingSectionId=104&rankingSeq=5,"['11월 30일 인도 하이 데라 바드 인근에서 집단 성폭행· 살인 사건에 항의하는 주민들. [ 로이 터= 연합 뉴스] 11월 30일 인도 하이 데라 바드 인근에서 집단 성폭행· 살인 사건에 항의하는 주민들. [ 로이 터= 연합 뉴스] 11월 30일 인도 하이 데라 바드 인근에서 집단 성폭행· 살인 사건에 항의하는 시위대. [AFP= 연합 뉴스] 11월 30일 인도 하이 데라 바드 인근에서 집단 성폭행· 살인 사건에 항의하는 시위대. [AFP= 연합 뉴스] "" 남성 4명, 집단 성폭행· 살해 뒤 불태워""… 시위대, 정의 요구( 뉴델리= 연합 뉴스) 김 영현 특파원 = 인도에서 또 잔혹한 성폭행· 살인 사건이 발생, 수천 명이 항의 시위에 나섰다.1', '이런 사실이 알려 지자 주민들이 경찰에 정의를 요구하면서 범인을 넘겨 달라며 시위에 나선 것이다.', '인도에서는 2012년 뉴델리 시내버스 안에서 20대 여대생이 집단으로 성폭행당한 뒤 잔인하게 살해된 사건이 널리 알려 지면서 집단 성폭행 최저 형량을 강화했지만, 관련 범죄는 여전히 범람하는 상황이다.']",['인도'],388,30.15463917525773
세계,"[르포]""삼성TV를 반값에""…역대급 '블프' 만든 美경제의 힘",이데일리,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=018&aid=0004528772&date=20191201&type=1&rankingSectionId=104&rankingSeq=6,"[""- 삼성 TV· 겨울 왕국 2 인 형· 비디오 게임· 애플 에어 팟 등 인기 - 오프라인→ 온라인 쇼핑 추세 변화했지만… 매장도 여전히 북적 - ' 매장 내 픽업' 전략… 온라인· 오프라인 동시 성장 끌어 내 - 폭 풍 소비, 견 조한 美 경제 때문… 올해 4 분기 성장률에 ' 긍정적' 사진 =AFP 사진 =AFP 사진 =AFP [ 뉴욕= 이 데일리 이 준 기 특파원] “ 삼성전자의 65인치 QLED TV를 거의 반값에 구매할 수 있는 절호의 기회잖아요. 어제 추수 감사절 (Thanksgiving day)에도 쇼핑하느라 피곤하긴 하지만 결코 놓칠 수 없죠."", '월 마트에서 10년 넘게 일했다는 직원 사라 구즈만 (55· 여) 씨는 “ 예전처럼 텐트를 치는 등의 풍광은 사라졌지만, 65인치 TV 등 인기 많은 상품은 여전히 경쟁이 치열하다 ”며 “ 인기 품목은 30분 안에 동나는 실정” 이라고 했다.', '소매 유통 컨설팅업체인 쇼 퍼트 랙의 브라 이언 필드 책임자는 로이터통신에 “ 매장 내 픽업은 모두 온라인 구매로 잡히지만, 오프라인 매장의 매출을 끌어올리는 데 한몫을 한다” 고 했다.']",['온라인'],180,38.88888888888889
세계,"""필리핀에서 택시 탈 때는 강도 숨어 있는지 먼저 살펴야""",연합뉴스,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=001&aid=0011248557&date=20191201&type=1&rankingSectionId=104&rankingSeq=7,"['이처럼 현지 운전기사와 공모한 강도가 조수석이나 뒷좌석에 숨어 있다가 범행을 저지르는 경우가 종종 발생하자 주 필리핀 한국 대사관은 최근 "" 연말연시에는 가급적 택시 이용을 자제해 달라 ""며 10가지 안전 수칙을 발표했다.', '한국 대사관은 안전 수칙에서 "" 택시를 탈 때는 조수석에 사람이 숨어 있는 경우가 있으니 반드시 확인하고 뒷좌석에 앉으라 "" 고 당부했다.', '또 운전기사가 권하는 음료나 껌, 사탕 등은 절대로 섭취하지 말아야 하며 휴대전화 문자 메시지를 자주 주고받는 운전기사를 주의 하라고 안내했다.']",['택시'],248,25.403225806451612
세계,"""韓 방위비 부담 분담에 상당한 기여""",MBC,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=214&aid=0000997453&date=20191201&type=2&rankingSectionId=104&rankingSeq=8,"['동영상 뉴스 [ 뉴스 투데이] 주한미군 방위비 분담금 협상이 모레부터 재개될 예정인 가운데 미국 의회가 한국이 그간 상당한 기여를 해 온 점을 고려해야 한다는 입장을 내놓았습니다.', '현지시간 30일 미국 의회가 심의 중인 2020 회계 연도 국방 수권법 법안에서 상원은 한국은 상당한 부담 분담을 하고 있다면서 GDP 대비 국방비 지출이 약 2.5% 수준으로 미국 동맹국 중 가장 높은 수준이라고 밝혔습니다.', '또 캠프 험프리 스 기 지 건설과 같은 직접 비용 분담과 기타 동맹 관련 지출을 통해서도 공동 안보 강화에 상당한 재정적 기여를 해 왔다고 평가 했습니다.']",['분담'],198,32.82828282828283
세계,도쿄 도심서 反韓 시위…'맞불시위'에 더 많이 참가,연합뉴스,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=001&aid=0011249265&date=20191201&type=1&rankingSectionId=104&rankingSeq=9,"[""' 일본의 권리를 지키는 시민 모임' 등 일본 극우 단체 회원들이 1일 오후 도쿄 신주쿠에서 벌인 반한( 反韓) 시위 현장에 등장한 ' 한국 정벌' 펼침 막. ' 일본의 권리를 지키는 시민 모임' 등 일본 극우 단체 회원들이 1일 오후 도쿄 신주쿠에서 벌인 반한( 反韓) 시위 현장에 등장한 ' 한국 정벌' 펼침 막. 일본 극우 단체 회원들이 1일 오후 도쿄 신주쿠에서 개최한 반한 집회 현장 모습. 일본 극우 단체 회원들이 1일 오후 도쿄 신주쿠에서 개최한 반한 집회 현장 모습. 일본 극우 단체 회원들이 1일 오후 도쿄 신주쿠 역 주변에서 한일 국교 단절을 주장하며 거리 행진을 하고 있다."", ""붉은색 조끼 착용 자와 제복을 입은 사람은 경찰관. ' 일본의 권리를 지키는 시민 모임' 등 일본 극우 단체 회원들이 1일 오후 도쿄 신주쿠에서 한국과의 국교 단절 등을 주장하는 집회를 열고 있는 가운데 이에 반대하는 고 야나기 시게루 씨가 ' 비열한 차별을 지금 당장 중단하라' 는 내용의 손 팻말을 들고 있다."", ""' 일본의 권리를 지키는 시민 모임' 등 일본 극우 단체 회원들이 1일 오후 도쿄 신주쿠에서 한국과의 국교 단절 등을 주장하는 집회를 열고 있는 가운데 이에 반대하는 고 야나기 시게루 씨가 ' 비열한 차별을 지금 당장 중단하라' 는 내용의 손 팻말을 들고 있다.""]",['주장'],357,28.291316526610643
세계,"인니 체조 선수 ""순결 잃었다며 코치가 선수단서 쫓아내""",아시아경제,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=277&aid=0004581712&date=20191201&type=1&rankingSectionId=104&rankingSeq=10,"['인 니 체조 선수, 동남아게임 선수단 퇴출 / 사진= 안 타라 통신 인 니 체조 선수, 동남아게임 선수단 퇴출 / 사진= 안 타라 통신 [ 아시아 경제 임 주형 인턴기자] 인도네시아의 10 대 체조선수가 처녀가 아니라는 의심을 받아 2019 동남아시아 경기 대회 (SEA) 게임 선수단에서 퇴출당했다고', '의심해 코치가 SEA 선수단에서 쫓아냈다 ""며 말했다.', '의심한 것이다 ""라고 주장했다.']",['샤르'],90,41.11111111111111
세계,[특파원리포트] 홍콩섬 새떼 집단 폐사 사건…불법 시위 참여한 죄?,KBS,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=056&aid=0010769068&date=20191201&type=1&rankingSectionId=104&rankingSeq=11,"['경찰과 시위 학생 간 며칠 동안 격렬했던 충돌이 있고 난 뒤다.', '월 20일 침사 추이 시위 현장. 미처 경찰의 최루탄을 피하지 못한 비둘기 한 마리가 정신을 못 차리고 땅에서 이리저리 헤매고 있다.', '최루 가스에 노출된 사람에게 응급 처치하듯이, 비둘기의 눈에 생수를 흘리고, 깃털에 묻은 최루 가스까지 말끔히 씻어 준다.']",['시위'],57,24.561403508771928
세계,"인니 체조 선수 ""순결 잃었다는 의심받고 선수단서 쫓겨나""",연합뉴스,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=001&aid=0011248076&date=20191201&type=1&rankingSectionId=104&rankingSeq=12,"['의심해 코치가 SEA 선수단에서 쫓아냈다"" 고 억울함을 호소했다.', '이어 "" 코치는 내 딸이 순결을 잃었다고 의심했다.', '샤르 파는 항의 서한과 함께 순결 확인서를 조 코 위도도 대통령과 국가 체육위원회 (KONI), 체육부에 제출했다.']",['인도네시아'],186,24.193548387096776
세계,비행기내 응급환자 소변 빨아낼 수 밖에 없었던 이유,머니투데이,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=008&aid=0004318018&date=20191201&type=1&rankingSectionId=104&rankingSeq=13,"['비행기에서 환자의 소변을 직접 입으로 빨아내는 장훙의 모습./ 사진= 중국 CCTV 비행기에서 환자의 소변을 직접 입으로 빨아내는 장훙의 모습./ 사진= 중국 CCTV 기내 응급환자 처치를 위해 논의 중인 중국 의사들과 승무원./ 사진= 중국 CCTV 기내 응급환자 처치를 위해 논의 중인 중국 의사들과 승무원./ 사진= 중국 CCTV ▶ 아빠와 성이 다른 딸, 청 첩장 어떡하죠', '▶0.000001% 부자의 금욕 생활 ▶"" 유 승 준 진짜 올까"" [ 머니 투데이 박 가 영 기자] [ 응급장치 작동 여의치 않자 직접 소변 흡입…"" 다른 것 생각할 시간 없었다"" ] 중국 의사 2명이 비행기에서 방광이 파열될 위험에 놓인 승객을 구한 사실이 뒤늦게 알려 져 화제다.', '터라 방광의 자발적 수축 기능이 약 해져 오줌을 빼낼 수 없었다.']",['소변'],54,48.148148148148145
